subscription_id,customer_id,plan_id,start_date,end_date,status,billing_cycle,cancellation_reason
7702,7391,1,2023-12-24,,active,monthly,
7703,7392,2,2024-01-24,,active,monthly,
7704,7393,4,2024-02-14,,active,yearly,
7705,7394,1,2024-02-26,,active,monthly,
7706,7395,1,2023-09-15,,active,monthly,
7707,7396,2,2024-01-04,,active,monthly,
7708,7397,4,2023-07-10,,active,yearly,
7709,7398,1,2024-03-14,2024-05-14,canceled,monthly,other
7710,7399,1,2023-08-06,,active,monthly,
7711,7400,2,2023-02-06,,active,monthly,
7712,7401,1,2023-09-11,2023-11-11,canceled,monthly,price
7713,7402,4,2023-04-23,,active,yearly,
7714,7403,1,2024-02-19,,active,monthly,
7715,7404,2,2024-06-05,2024-06-30,canceled,monthly,features
7716,7405,3,2023-10-06,2023-12-06,canceled,monthly,price
7717,7405,2,2023-12-06,2024-06-30,canceled,monthly,price
7718,7406,1,2023-02-27,,active,monthly,
7719,7407,3,2024-02-21,,active,monthly,
7720,7408,1,2023-10-07,2024-05-07,canceled,monthly,price
7721,7409,2,2023-04-01,,active,monthly,
7722,7410,3,2024-02-17,,active,monthly,
7723,7411,4,2023-01-05,2024-01-05,canceled,yearly,competitor
7724,7411,1,2024-01-31,,active,monthly,
7725,7412,4,2023-04-20,,active,yearly,
7726,7413,4,2023-12-25,,active,yearly,
7727,7414,2,2023-05-02,,active,monthly,
7728,7415,1,2024-02-23,,active,monthly,
7729,7416,3,2024-03-03,,active,monthly,
7730,7417,2,2024-06-28,,active,monthly,
7731,7418,4,2023-10-29,,active,yearly,
7732,7419,2,2023-05-15,2024-02-15,canceled,monthly,other
7733,7420,1,2023-07-24,,active,monthly,
7734,7421,2,2023-12-02,,active,monthly,
7735,7422,1,2024-06-20,,active,monthly,
7736,7423,1,2023-11-20,,active,monthly,
7737,7424,2,2023-12-01,2024-06-30,canceled,monthly,features
7738,7425,1,2023-01-12,2023-02-12,canceled,monthly,competitor
7739,7426,1,2023-10-02,2024-06-30,canceled,monthly,other
7740,7427,1,2023-03-19,,active,monthly,
7741,7428,4,2023-11-17,,active,yearly,
7742,7429,3,2023-03-14,2023-08-14,canceled,monthly,price
7743,7429,1,2023-08-25,,active,monthly,
7744,7430,3,2024-02-03,2024-04-03,canceled,monthly,features
7745,7431,1,2023-09-16,,active,monthly,
7746,7432,2,2024-03-18,2024-06-30,canceled,monthly,price
7747,7433,2,2023-09-26,2023-10-26,canceled,monthly,price
7748,7434,2,2024-01-08,,active,monthly,
7749,7435,1,2024-05-25,,active,monthly,
7750,7436,2,2023-12-08,,active,monthly,
7751,7437,1,2023-09-20,,active,monthly,
7752,7438,3,2024-04-26,2024-05-26,canceled,monthly,features
7753,7439,4,2023-03-03,,active,yearly,
7754,7440,2,2024-03-18,,active,monthly,
7755,7441,2,2024-05-10,2024-06-30,canceled,monthly,other
7756,7442,4,2023-03-05,,active,yearly,
7757,7443,2,2023-05-11,2023-11-11,canceled,monthly,price
7758,7444,4,2023-12-06,,active,yearly,
7759,7445,1,2023-09-30,2023-10-30,canceled,monthly,price
7760,7446,1,2023-01-03,,active,monthly,
7761,7447,4,2023-04-06,2024-01-06,canceled,yearly,competitor
7762,7448,4,2023-07-28,2023-09-28,canceled,yearly,other
7763,7448,1,2023-10-03,2024-03-03,canceled,monthly,price
7764,7449,1,2023-04-16,,active,monthly,
7765,7450,1,2023-02-23,,active,monthly,
7766,7451,1,2023-08-13,,active,monthly,
7767,7452,1,2023-11-07,,active,monthly,
7768,7453,2,2023-09-08,,active,monthly,
7769,7454,2,2023-03-25,,active,monthly,
7770,7455,2,2023-06-10,2023-07-10,canceled,monthly,competitor
7771,7456,1,2023-08-17,,active,monthly,
7772,7457,4,2024-04-04,2024-06-30,canceled,yearly,price
7773,7458,1,2023-10-07,2023-12-07,canceled,monthly,competitor
7774,7459,1,2023-05-27,,active,monthly,
7775,7460,2,2023-11-08,,active,monthly,
7776,7461,1,2024-02-22,,active,monthly,
7777,7462,1,2023-11-06,2023-12-06,canceled,monthly,other
7778,7463,2,2023-05-10,2023-08-10,canceled,monthly,other
7779,7463,4,2023-09-09,2023-10-09,canceled,yearly,competitor
7780,7464,2,2023-04-13,,active,monthly,
7781,7465,1,2024-02-08,,active,monthly,
7782,7466,4,2024-05-17,2024-06-30,canceled,yearly,features
7783,7467,1,2023-10-15,2023-12-15,canceled,monthly,other
7784,7467,2,2024-01-10,,active,monthly,
7785,7468,1,2023-09-20,,active,monthly,
7786,7469,4,2023-02-21,,active,yearly,
7787,7470,4,2023-05-14,,active,yearly,
7788,7471,1,2024-04-19,,active,monthly,
7789,7472,2,2024-05-22,,active,monthly,
7790,7473,4,2024-02-14,,active,yearly,
7791,7474,1,2023-03-31,,active,monthly,
7792,7475,2,2023-02-08,,active,monthly,
7793,7476,2,2024-03-31,,active,monthly,
7794,7477,1,2024-06-12,,active,monthly,
7795,7478,3,2023-03-13,,active,monthly,
7796,7479,1,2024-06-03,2024-06-30,canceled,monthly,other
7797,7480,4,2024-01-06,,active,yearly,
7798,7481,1,2024-02-08,,active,monthly,
7799,7482,4,2023-02-15,,active,yearly,
7800,7483,1,2023-05-09,,active,monthly,
7801,7484,1,2024-03-20,,active,monthly,
7802,7485,1,2023-09-12,,active,monthly,
7803,7486,3,2024-02-22,2024-06-22,canceled,monthly,features
7804,7487,1,2024-02-14,,active,monthly,
7805,7488,2,2024-06-17,,active,monthly,
7806,7489,1,2024-02-09,,active,monthly,
7807,7490,2,2023-04-23,2023-06-23,canceled,monthly,features
7808,7491,1,2023-06-30,2023-09-30,canceled,monthly,price
7809,7492,1,2023-02-03,,active,monthly,
7810,7493,2,2023-06-23,2023-10-23,canceled,monthly,price
7811,7494,1,2024-05-04,2024-06-04,canceled,monthly,price
7812,7495,4,2023-11-25,,active,yearly,
7813,7496,4,2023-10-23,2024-06-30,canceled,yearly,price
7814,7497,1,2023-10-26,,active,monthly,
7815,7498,3,2023-03-01,2023-06-01,canceled,monthly,features
7816,7499,3,2024-03-23,,active,monthly,
7817,7500,2,2023-11-19,2024-04-19,canceled,monthly,features
7818,7501,1,2023-04-10,2023-05-10,canceled,monthly,features
7819,7502,4,2024-03-09,2024-06-30,canceled,yearly,other
7820,7502,1,2024-06-30,,active,monthly,
7821,7503,2,2023-10-02,,active,monthly,
7822,7504,2,2023-03-28,2023-04-28,canceled,monthly,features
7823,7505,1,2023-08-16,2024-03-16,canceled,monthly,price
7824,7505,1,2024-04-13,,active,monthly,
7825,7506,1,2024-05-20,,active,monthly,
7826,7507,1,2023-12-23,2024-02-23,canceled,monthly,competitor
7827,7508,1,2023-04-22,,active,monthly,
7828,7509,1,2023-10-18,2024-03-18,canceled,monthly,competitor
7829,7509,1,2024-04-05,,active,monthly,
7830,7510,2,2023-11-03,,active,monthly,
7831,7511,4,2023-02-05,2023-03-05,canceled,yearly,other
7832,7512,2,2023-12-27,,active,monthly,
7833,7513,3,2023-06-08,,active,monthly,
7834,7514,2,2024-05-24,,active,monthly,
7835,7515,1,2023-12-25,2024-02-25,canceled,monthly,other
7836,7516,3,2023-10-21,,active,monthly,
7837,7517,1,2024-03-04,,active,monthly,
7838,7518,4,2023-07-04,,active,yearly,
7839,7519,2,2023-06-14,,active,monthly,
7840,7520,4,2023-04-13,,active,yearly,
7841,7521,1,2023-12-08,,active,monthly,
7842,7522,1,2023-07-20,,active,monthly,
7843,7523,2,2023-08-13,2024-06-30,canceled,monthly,competitor
7844,7524,2,2023-07-10,2023-09-10,canceled,monthly,price
7845,7525,3,2024-06-14,,active,monthly,
7846,7526,1,2023-07-22,,active,monthly,
7847,7527,1,2023-09-03,,active,monthly,
7848,7528,2,2023-09-21,,active,monthly,
7849,7529,1,2024-04-23,,active,monthly,
7850,7530,1,2024-05-03,2024-06-30,canceled,monthly,other
7851,7531,4,2024-06-19,2024-06-30,canceled,yearly,competitor
7852,7532,1,2023-06-30,2024-05-30,canceled,monthly,other
7853,7533,4,2023-01-16,2023-03-16,canceled,yearly,competitor
7854,7534,1,2024-01-05,2024-06-30,canceled,monthly,features
7855,7535,1,2023-09-12,,active,monthly,
7856,7536,2,2023-08-11,,active,monthly,
7857,7537,1,2023-11-02,2024-06-30,canceled,monthly,price
7858,7538,1,2023-06-11,,active,monthly,
7859,7539,1,2023-08-02,2023-11-02,canceled,monthly,other
7860,7540,3,2023-06-03,2023-07-03,canceled,monthly,features
7861,7541,4,2023-07-08,,active,yearly,
7862,7542,4,2023-06-25,,active,yearly,
7863,7543,1,2024-03-18,,active,monthly,
7864,7544,2,2023-08-07,,active,monthly,
7865,7545,2,2023-02-10,,active,monthly,
7866,7546,2,2023-08-04,,active,monthly,
7867,7547,4,2023-04-20,,active,yearly,
7868,7548,3,2023-04-24,2023-05-24,canceled,monthly,price
7869,7548,4,2023-06-14,,active,yearly,
7870,7549,1,2023-09-05,,active,monthly,
7871,7550,2,2024-03-01,,active,monthly,
7872,7551,1,2024-04-30,2024-06-30,canceled,monthly,features
7873,7552,1,2024-03-14,,active,monthly,
7874,7553,3,2023-05-29,,active,monthly,
7875,7554,1,2024-06-21,2024-06-30,canceled,monthly,features
7876,7555,1,2023-12-12,,active,monthly,
7877,7556,1,2023-03-02,,active,monthly,
7878,7557,3,2023-12-26,,active,monthly,
7879,7558,3,2024-03-16,2024-05-16,canceled,monthly,competitor
7880,7559,2,2024-01-18,2024-02-18,canceled,monthly,competitor
7881,7560,2,2023-03-26,,active,monthly,
7882,7561,2,2023-12-24,,active,monthly,
7883,7562,3,2023-03-01,2023-07-01,canceled,monthly,features
7884,7563,1,2023-05-18,,active,monthly,
7885,7564,2,2023-11-25,,active,monthly,
7886,7565,2,2024-02-12,2024-03-12,canceled,monthly,competitor
7887,7565,1,2024-03-16,,active,monthly,
7888,7566,2,2024-01-18,2024-03-18,canceled,monthly,price
7889,7567,3,2023-08-19,,active,monthly,
7890,7568,1,2024-04-16,2024-06-16,canceled,monthly,features
7891,7569,2,2024-02-05,2024-06-30,canceled,monthly,features
7892,7570,1,2023-11-12,2023-12-12,canceled,monthly,price
7893,7571,4,2024-04-25,,active,yearly,
7894,7572,3,2023-12-30,,active,monthly,
7895,7573,1,2024-02-11,2024-06-30,canceled,monthly,competitor
7896,7573,4,2024-06-30,2024-07-30,canceled,yearly,features
7897,7574,2,2023-05-05,2023-11-05,canceled,monthly,competitor
7898,7575,3,2023-04-07,,active,monthly,
7899,7576,4,2023-10-03,2024-06-03,canceled,yearly,features
7900,7577,3,2023-12-12,,active,monthly,
7901,7578,1,2023-12-21,,active,monthly,
7902,7579,3,2023-06-21,,active,monthly,
7903,7580,1,2023-03-04,,active,monthly,
7904,7581,1,2024-05-27,,active,monthly,
7905,7582,1,2023-04-27,,active,monthly,
7906,7583,1,2023-06-19,2023-12-19,canceled,monthly,price
7907,7584,4,2024-04-18,,active,yearly,
7908,7585,1,2023-07-12,,active,monthly,
7909,7586,1,2023-02-13,2024-01-13,canceled,monthly,other
7910,7587,2,2023-08-26,2024-06-26,canceled,monthly,other
7911,7588,1,2024-01-05,,active,monthly,
7912,7589,1,2023-05-03,,active,monthly,
7913,7590,3,2023-03-13,2023-06-13,canceled,monthly,other
7914,7591,4,2024-05-16,,active,yearly,
7915,7592,1,2023-08-02,,active,monthly,
7916,7593,2,2023-04-12,,active,monthly,
7917,7594,4,2023-06-06,,active,yearly,
7918,7595,4,2024-02-21,,active,yearly,
7919,7596,1,2023-11-01,,active,monthly,
7920,7597,1,2023-08-27,,active,monthly,
7921,7598,4,2024-02-15,,active,yearly,
7922,7599,2,2023-07-05,2023-08-05,canceled,monthly,other
7923,7600,4,2023-03-03,,active,yearly,
7924,7601,2,2023-09-25,2023-10-25,canceled,monthly,competitor
7925,7602,2,2023-02-06,,active,monthly,
7926,7603,4,2023-06-10,,active,yearly,
7927,7604,3,2023-07-18,,active,monthly,
7928,7605,2,2024-02-28,,active,monthly,
7929,7606,4,2023-08-13,,active,yearly,
7930,7607,2,2024-03-05,,active,monthly,
7931,7608,2,2023-04-03,2023-05-03,canceled,monthly,price
7932,7609,4,2023-05-03,2023-08-03,canceled,yearly,price
7933,7610,2,2024-04-13,,active,monthly,
7934,7611,4,2023-01-16,2023-02-16,canceled,yearly,competitor
7935,7612,2,2023-12-06,2024-04-06,canceled,monthly,other
7936,7613,1,2024-03-31,2024-06-30,canceled,monthly,price
7937,7614,3,2023-07-18,,active,monthly,
7938,7615,1,2024-05-31,,active,monthly,
7939,7616,4,2023-07-13,,active,yearly,
7940,7617,2,2023-10-03,2023-12-03,canceled,monthly,other
7941,7618,3,2024-03-22,2024-04-22,canceled,monthly,price
7942,7619,4,2023-11-14,,active,yearly,
7943,7620,1,2023-08-13,,active,monthly,
7944,7621,2,2023-05-11,2024-04-11,canceled,monthly,price
7945,7622,3,2023-08-11,,active,monthly,
7946,7623,2,2023-08-07,2023-11-07,canceled,monthly,price
7947,7624,1,2024-05-29,,active,monthly,
7948,7625,3,2023-12-21,,active,monthly,
7949,7626,3,2024-06-13,2024-06-30,canceled,monthly,features
7950,7627,2,2023-07-25,,active,monthly,
7951,7628,2,2024-06-24,,active,monthly,
7952,7629,1,2024-01-08,2024-02-08,canceled,monthly,features
7953,7630,1,2023-12-26,2024-05-26,canceled,monthly,price
7954,7631,4,2023-05-30,,active,yearly,
7955,7632,1,2023-01-10,2023-07-10,canceled,monthly,competitor
7956,7632,1,2023-07-17,,active,monthly,
7957,7633,2,2023-08-23,2023-09-23,canceled,monthly,features
7958,7634,1,2024-03-30,,active,monthly,
7959,7635,1,2023-10-12,,active,monthly,
7960,7636,1,2023-03-20,2023-08-20,canceled,monthly,other
7961,7636,2,2023-08-30,,active,monthly,
7962,7637,1,2023-04-12,2024-03-12,canceled,monthly,features
7963,7638,2,2023-02-06,2023-03-06,canceled,monthly,competitor
7964,7639,3,2024-02-13,,active,monthly,
7965,7640,2,2024-01-29,2024-06-30,canceled,monthly,competitor
7966,7641,4,2023-06-11,2023-09-11,canceled,yearly,price
7967,7641,4,2023-10-08,,active,yearly,
7968,7642,4,2023-08-20,,active,yearly,
7969,7643,4,2024-06-11,2024-06-30,canceled,yearly,features
7970,7644,4,2024-06-07,,active,yearly,
7971,7645,2,2023-03-01,2023-10-01,canceled,monthly,price
7972,7646,1,2024-03-23,,active,monthly,
7973,7647,2,2023-08-23,,active,monthly,
7974,7648,3,2023-02-04,2023-07-04,canceled,monthly,competitor
7975,7649,1,2024-03-12,,active,monthly,
7976,7650,1,2024-04-10,,active,monthly,
7977,7651,2,2023-07-07,,active,monthly,
7978,7652,4,2024-06-06,,active,yearly,
7979,7653,4,2023-10-08,,active,yearly,
7980,7654,1,2023-12-04,,active,monthly,
7981,7655,4,2023-02-17,2023-09-17,canceled,yearly,other
7982,7656,1,2024-04-19,,active,monthly,
7983,7657,4,2023-03-20,,active,yearly,
7984,7658,2,2023-09-30,,active,monthly,
7985,7659,1,2023-03-30,,active,monthly,
7986,7660,4,2023-01-21,,active,yearly,
7987,7661,1,2023-07-04,,active,monthly,
7988,7662,4,2024-01-04,,active,yearly,
7989,7663,2,2023-12-23,,active,monthly,
7990,7664,2,2024-02-12,,active,monthly,
7991,7665,1,2023-12-09,2024-02-09,canceled,monthly,other
7992,7665,2,2024-03-01,2024-04-01,canceled,monthly,price
7993,7666,2,2023-01-14,,active,monthly,
7994,7667,2,2023-02-10,,active,monthly,
7995,7668,3,2023-05-20,,active,monthly,
7996,7669,1,2024-06-10,2024-06-30,canceled,monthly,competitor
7997,7670,4,2024-03-27,2024-06-30,canceled,yearly,competitor
7998,7671,2,2024-02-23,,active,monthly,
7999,7672,2,2023-07-31,,active,monthly,
8000,7673,1,2024-02-03,2024-06-30,canceled,monthly,competitor
8001,7674,4,2024-06-20,,active,yearly,
8002,7675,4,2024-05-30,2024-06-30,canceled,yearly,features
8003,7676,4,2024-02-22,,active,yearly,
8004,7677,1,2024-02-15,,active,monthly,
8005,7678,2,2023-06-03,,active,monthly,
8006,7679,2,2023-11-08,,active,monthly,
8007,7680,2,2024-03-07,,active,monthly,
8008,7681,3,2024-04-26,,active,monthly,
8009,7682,4,2024-04-24,2024-06-30,canceled,yearly,other
8010,7683,2,2023-03-09,,active,monthly,
8011,7684,4,2023-08-13,2023-11-13,canceled,yearly,price
8012,7685,2,2023-04-22,,active,monthly,
8013,7686,1,2023-08-17,,active,monthly,
8014,7687,1,2023-08-27,,active,monthly,
8015,7688,2,2024-03-13,2024-06-30,canceled,monthly,price
8016,7689,2,2023-06-21,2024-03-21,canceled,monthly,features
8017,7690,2,2023-06-14,,active,monthly,
8018,7691,2,2023-07-13,2023-11-13,canceled,monthly,price
8019,7692,2,2024-05-17,,active,monthly,
8020,7693,3,2023-01-28,,active,monthly,
8021,7694,1,2023-12-02,,active,monthly,
8022,7695,4,2024-02-04,,active,yearly,
8023,7696,3,2023-06-19,,active,monthly,
8024,7697,1,2023-07-16,,active,monthly,
8025,7698,2,2024-04-17,,active,monthly,
8026,7699,1,2023-03-04,,active,monthly,
8027,7700,2,2024-05-20,,active,monthly,
8028,7701,2,2024-04-08,,active,monthly,
8029,7702,3,2023-02-17,,active,monthly,
8030,7703,3,2023-10-12,2024-05-12,canceled,monthly,competitor
8031,7704,1,2024-01-21,2024-06-30,canceled,monthly,competitor
8032,7705,1,2024-01-21,,active,monthly,
8033,7706,1,2023-09-11,2024-06-11,canceled,monthly,features
8034,7706,2,2024-06-16,,active,monthly,
8035,7707,3,2023-09-19,,active,monthly,
8036,7708,4,2023-04-09,,active,yearly,
8037,7709,1,2023-08-01,,active,monthly,
8038,7710,3,2024-03-15,,active,monthly,
8039,7711,1,2023-12-07,,active,monthly,
8040,7712,3,2023-06-22,2023-08-22,canceled,monthly,other
8041,7712,4,2023-09-08,,active,yearly,
8042,7713,3,2024-01-19,2024-02-19,canceled,monthly,competitor
8043,7714,2,2024-05-24,,active,monthly,
8044,7715,1,2023-01-28,2023-05-28,canceled,monthly,other
8045,7716,1,2023-09-02,2023-10-02,canceled,monthly,competitor
8046,7717,1,2023-09-12,,active,monthly,
8047,7718,1,2023-03-15,,active,monthly,
8048,7719,1,2023-01-23,,active,monthly,
8049,7720,2,2023-01-27,,active,monthly,
8050,7721,2,2023-06-20,,active,monthly,
8051,7722,3,2023-07-14,,active,monthly,
8052,7723,4,2024-04-05,,active,yearly,
8053,7724,4,2023-11-16,,active,yearly,
8054,7725,3,2023-08-27,,active,monthly,
8055,7726,1,2024-06-05,,active,monthly,
8056,7727,2,2023-07-01,,active,monthly,
8057,7728,1,2023-12-03,,active,monthly,
8058,7729,2,2024-02-25,2024-03-25,canceled,monthly,price
8059,7729,3,2024-03-29,,active,monthly,
8060,7730,1,2024-02-12,2024-06-30,canceled,monthly,other
8061,7731,2,2023-06-23,,active,monthly,
8062,7732,4,2023-09-17,,active,yearly,
8063,7733,1,2024-01-09,,active,monthly,
8064,7734,2,2023-10-25,,active,monthly,
8065,7735,1,2023-04-27,,active,monthly,
8066,7736,1,2024-03-31,,active,monthly,
8067,7737,4,2024-01-19,,active,yearly,
8068,7738,1,2023-01-25,2023-12-25,canceled,monthly,features
8069,7739,1,2024-05-06,2024-06-30,canceled,monthly,price
8070,7740,1,2023-02-23,,active,monthly,
8071,7741,3,2023-01-29,2023-03-29,canceled,monthly,features
8072,7742,4,2023-05-31,,active,yearly,
8073,7743,2,2024-02-09,,active,monthly,
8074,7744,1,2023-07-13,,active,monthly,
8075,7745,4,2024-01-23,,active,yearly,
8076,7746,1,2023-01-04,2023-10-04,canceled,monthly,other
8077,7746,4,2023-10-31,,active,yearly,
8078,7747,2,2024-01-21,,active,monthly,
8079,7748,2,2023-09-20,2024-06-30,canceled,monthly,other
8080,7749,1,2024-01-06,2024-04-06,canceled,monthly,other
8081,7749,1,2024-05-01,2024-06-30,canceled,monthly,price
8082,7750,1,2023-01-22,2023-02-22,canceled,monthly,other
8083,7750,4,2023-03-13,,active,yearly,
8084,7751,1,2023-01-05,2024-01-05,canceled,monthly,competitor
8085,7752,1,2024-05-10,,active,monthly,
8086,7753,2,2023-05-25,2023-08-25,canceled,monthly,competitor
8087,7754,2,2023-06-20,,active,monthly,
8088,7755,4,2024-06-16,2024-06-30,canceled,yearly,price
8089,7756,2,2024-05-14,,active,monthly,
8090,7757,1,2023-05-12,2023-07-12,canceled,monthly,competitor
8091,7758,2,2023-02-20,,active,monthly,
8092,7759,2,2023-04-25,,active,monthly,
8093,7760,1,2023-07-25,,active,monthly,
8094,7761,1,2023-07-24,2023-09-24,canceled,monthly,features
8095,7761,1,2023-10-18,,active,monthly,
8096,7762,1,2023-09-13,,active,monthly,
8097,7763,3,2023-07-03,,active,monthly,
8098,7764,1,2023-08-22,2024-06-22,canceled,monthly,competitor
8099,7765,1,2023-03-13,2023-05-13,canceled,monthly,competitor
8100,7766,1,2024-03-18,2024-06-30,canceled,monthly,features
8101,7767,3,2023-10-06,,active,monthly,
8102,7768,3,2023-12-13,2024-02-13,canceled,monthly,price
8103,7769,3,2023-06-27,2023-10-27,canceled,monthly,price
8104,7770,2,2023-05-24,,active,monthly,
8105,7771,2,2023-10-05,2024-05-05,canceled,monthly,price
8106,7772,1,2024-04-01,2024-06-01,canceled,monthly,price
8107,7773,1,2023-07-06,,active,monthly,
8108,7774,1,2023-12-24,2024-06-30,canceled,monthly,price
8109,7775,4,2023-03-07,,active,yearly,
8110,7776,1,2023-01-12,,active,monthly,
8111,7777,4,2023-08-01,2023-12-01,canceled,yearly,features
8112,7778,2,2023-11-23,,active,monthly,
8113,7779,3,2023-06-27,2024-05-27,canceled,monthly,competitor
8114,7780,1,2024-03-25,2024-04-25,canceled,monthly,other
8115,7781,1,2023-10-19,2024-03-19,canceled,monthly,price
8116,7782,2,2023-10-01,,active,monthly,
8117,7783,2,2024-02-11,,active,monthly,
8118,7784,4,2023-04-05,,active,yearly,
8119,7785,1,2024-04-02,,active,monthly,
8120,7786,3,2023-11-16,,active,monthly,
8121,7787,2,2023-09-02,,active,monthly,
8122,7788,4,2023-03-29,,active,yearly,
8123,7789,1,2023-01-10,,active,monthly,
8124,7790,2,2023-09-25,2023-10-25,canceled,monthly,competitor
8125,7791,1,2024-04-07,2024-06-30,canceled,monthly,competitor
8126,7792,1,2024-04-19,,active,monthly,
8127,7793,2,2023-07-06,,active,monthly,
8128,7794,2,2024-05-06,2024-06-06,canceled,monthly,features
8129,7795,2,2023-11-20,,active,monthly,
8130,7796,1,2023-04-05,2024-04-05,canceled,monthly,price
8131,7796,1,2024-04-11,,active,monthly,
8132,7797,2,2024-02-25,,active,monthly,
8133,7798,2,2023-09-11,,active,monthly,
8134,7799,4,2024-06-11,2024-06-30,canceled,yearly,price
8135,7800,2,2024-02-06,,active,monthly,
8136,7801,1,2023-08-11,,active,monthly,
8137,7802,4,2023-12-27,,active,yearly,
8138,7803,2,2024-04-06,,active,monthly,
8139,7804,3,2023-10-23,2024-06-30,canceled,monthly,features
8140,7805,4,2023-06-20,,active,yearly,
8141,7806,1,2024-05-29,2024-06-29,canceled,monthly,features
